"link","Link_url","count"
"[Rd] Print output during long tests? ","https://stat.ethz.ch/pipermail/r-devel/2015-May/071073.html",4
"[Rd] Problem with adding slots to S4 object ","https://stat.ethz.ch/pipermail/r-devel/2015-May/071072.html",4
"[Rd] S4 method dispatch sometimes leads to incorrect when object loaded from file? ","https://stat.ethz.ch/pipermail/r-devel/2015-May/071111.html",4
"[Rd] CRAN testing ","https://stat.ethz.ch/pipermail/r-devel/2015-June/071355.html",4
"[Rd] Lack of protection bug in current R release candidate ","https://stat.ethz.ch/pipermail/r-devel/2015-June/071374.html",4
"[Rd] NEWS file inconsistency ","https://stat.ethz.ch/pipermail/r-devel/2015-June/071340.html",4
"[Rd] ' --enable-R-shlib' problem when setting up R-devel in Linux Mint 17.1 64-bit ","https://stat.ethz.ch/pipermail/r-devel/2015-July/071545.html",4
"[Rd] Installing/updating packages on a lab network ","https://stat.ethz.ch/pipermail/r-devel/2015-July/071561.html",4
"[Rd] List S3 methods and defining packages ","https://stat.ethz.ch/pipermail/r-devel/2015-July/071481.html",4
"[Rd] Child thread libR.so ","https://stat.ethz.ch/pipermail/r-devel/2015-August/071628.html",4
"[Rd] declaring dependencies of shiny app in inst/ ","https://stat.ethz.ch/pipermail/r-devel/2015-August/071669.html",4
"[Rd] match()/%in% with language objects? ","https://stat.ethz.ch/pipermail/r-devel/2015-August/071659.html",4
"[Rd] Multi-line comments in R ","https://stat.ethz.ch/pipermail/r-devel/2015-August/071624.html",4
"[Rd] R-patched is now R-beta? ","https://stat.ethz.ch/pipermail/r-devel/2015-August/071588.html",4
"[Rd] unset() function? ","https://stat.ethz.ch/pipermail/r-devel/2015-August/071636.html",4
"[Rd] Why not pthreads on Windows in 'parallel' package? ","https://stat.ethz.ch/pipermail/r-devel/2015-August/071619.html",4
"[Rd] Optimization bug when byte compiling with gcc 5.2.0 on windows ","https://stat.ethz.ch/pipermail/r-devel/2015-September/071759.html",4
"[Rd] R doesn't compile on FreeBSD 10.2 ","https://stat.ethz.ch/pipermail/r-devel/2015-September/071699.html",4
"[Rd] rgl/webGL complains about Javascript, even in recent online docs? ","https://stat.ethz.ch/pipermail/r-devel/2015-September/071753.html",4
"[Rd] segfault with readDCF on R 3.1.2 on AIX 6.1 when using	install.packages ","https://stat.ethz.ch/pipermail/r-devel/2015-September/071781.html",4
"[Rd] Linking to documentation from a vignette using markdown? ","https://stat.ethz.ch/pipermail/r-devel/2015-October/071946.html",4
"[Rd] Package integrity check via SHA256 or OpenPGP possible? ","https://stat.ethz.ch/pipermail/r-devel/2015-October/071936.html",4
"[Rd] read.table reads ""i"" as NA_complex_ ","https://stat.ethz.ch/pipermail/r-devel/2015-October/071879.html",4
"[Rd] reverse object creation ","https://stat.ethz.ch/pipermail/r-devel/2015-October/071908.html",4
"[Rd] Best way to implement optional functions? ","https://stat.ethz.ch/pipermail/r-devel/2015-November/072026.html",4
"[Rd] MKL Acceleration encouraging; need adjust package builds? ","https://stat.ethz.ch/pipermail/r-devel/2015-November/072048.html",4
"[Rd] Outdated information in regex.Rd ","https://stat.ethz.ch/pipermail/r-devel/2015-November/072032.html",4
"[Rd] R_PROFILE_USER ","https://stat.ethz.ch/pipermail/r-devel/2015-December/072082.html",4
"[Rd] URW Fonts Description in Installation and Administration	Manual ","https://stat.ethz.ch/pipermail/r-devel/2015-December/072160.html",4
"[Rd] More Capability for Capabilities ","https://stat.ethz.ch/pipermail/r-devel/2016-January/072249.html",4
"[Rd] Multiple cores are used in simple for loop ","https://stat.ethz.ch/pipermail/r-devel/2016-January/072213.html",4
"[Rd] URL for a vignette on CRAN? ","https://stat.ethz.ch/pipermail/r-devel/2016-January/072243.html",4
"[Rd] Best way for rgl's .onLoad to fail? ","https://stat.ethz.ch/pipermail/r-devel/2016-February/072262.html",4
"[Rd] something wrong in package submission procedure/website ","https://stat.ethz.ch/pipermail/r-devel/2016-February/072295.html",4
"[Rd] Source code of early S versions ","https://stat.ethz.ch/pipermail/r-devel/2016-February/072379.html",4
"[Rd] Unable to Install Packages from Binaries on Windows for R	3.2.3 ","https://stat.ethz.ch/pipermail/r-devel/2016-February/072367.html",4
"[Rd] [FORGED] Different results based on the order of arguments to par ","https://stat.ethz.ch/pipermail/r-devel/2016-March/072470.html",4
"[Rd] Could unit.list() from grid package be made an exported function? ","https://stat.ethz.ch/pipermail/r-devel/2016-March/072433.html",4
"[Rd] R 3.2.4 rc issue ","https://stat.ethz.ch/pipermail/r-devel/2016-March/072404.html",4
"[Rd] sys.function(0) ","https://stat.ethz.ch/pipermail/r-devel/2016-March/072510.html",4
"[Rd] ""cophenetic"" function for objects of class ""dendrogram"" ","https://stat.ethz.ch/pipermail/r-devel/2016-April/072611.html",4
"[Rd] [PATCH] fix CHECK_this_length in sprintf.c ","https://stat.ethz.ch/pipermail/r-devel/2016-April/072547.html",4
"[Rd] Building R-patched and R-devel fails ","https://stat.ethz.ch/pipermail/r-devel/2016-April/072585.html",4
"[Rd] complex NA's match(), etc: not back-compatible change proposal ","https://stat.ethz.ch/pipermail/r-devel/2016-May/072683.html",4
"[Rd] Is it possible to increase MAX_NUM_DLLS in future R	releases? ","https://stat.ethz.ch/pipermail/r-devel/2016-May/072649.html",4
"[Rd] please apply my patches ","https://stat.ethz.ch/pipermail/r-devel/2016-May/072724.html",4
"[Rd] dowload.file(method=""libcurl"") and GET vs. HEAD requests ","https://stat.ethz.ch/pipermail/r-devel/2016-June/072852.html",4
"[Rd] stack problem ","https://stat.ethz.ch/pipermail/r-devel/2016-June/072861.html",4
"[Rd] Calling C implementations of rnorm and friends ","https://stat.ethz.ch/pipermail/r-devel/2016-July/072870.html",4
"[Rd] strange behavior in 'inherits' check for loaded S4 object ","https://stat.ethz.ch/pipermail/r-devel/2016-July/072934.html",4
"[Rd] ""plot.ts"" doesn't respect the value of ""pch"" (+ blocked from Bugzilla signups) ","https://stat.ethz.ch/pipermail/r-devel/2016-August/073023.html",4
"[Rd] A bug in the R Mersenne Twister (RNG) code? ","https://stat.ethz.ch/pipermail/r-devel/2016-August/073037.html",4
"[Rd] can't build from source: error: template with C linkage ","https://stat.ethz.ch/pipermail/r-devel/2016-August/073000.html",4
"[Rd] Milestone: 9000 packages on CRAN ","https://stat.ethz.ch/pipermail/r-devel/2016-August/073011.html",4
"[Rd] A bug in the R Mersenne Twister (RNG) code? ","https://stat.ethz.ch/pipermail/r-devel/2016-September/073043.html",4
"[Rd] error handling in strcapture ","https://stat.ethz.ch/pipermail/r-devel/2016-September/073165.html",4
"[Rd] Handlers in setGraphicsEventHandlers() can recursively call getGraphicsEvent(). Intended behavior? ","https://stat.ethz.ch/pipermail/r-devel/2016-September/073145.html",4
"[Rd] R-intro: function 'stderr' and 'sd' ","https://stat.ethz.ch/pipermail/r-devel/2016-September/073109.html",4
"[Rd] Web site for MacOSX R-devel precompiled version ","https://stat.ethz.ch/pipermail/r-devel/2016-September/073206.html",4
"[Rd] enhancement to R CMD check: do imported objects from multiple packages mask each other? ","https://stat.ethz.ch/pipermail/r-devel/2016-October/073324.html",4
"[Rd] error handling in strcapture ","https://stat.ethz.ch/pipermail/r-devel/2016-October/073240.html",4
"[Rd] typo or stale info in qr man ","https://stat.ethz.ch/pipermail/r-devel/2016-October/073302.html",4
"[Rd] different compilers and mzR build fails ","https://stat.ethz.ch/pipermail/r-devel/2016-December/073534.html",4
"[Rd] Fwd: Re: RSiteSearch, sos, rdocumentation.org, ...? ","https://stat.ethz.ch/pipermail/r-devel/2016-December/073519.html",4
"[Rd] getGraphicsEvent() alternative for cairo graphics device? ","https://stat.ethz.ch/pipermail/r-devel/2016-December/073477.html",4
"[Rd] require(..., quietly=TRUE) does not suppress warning ","https://stat.ethz.ch/pipermail/r-devel/2016-December/073470.html",4
"[Rd] problem with print.generic(x)deparse(substitute(x)) ","https://stat.ethz.ch/pipermail/r-devel/2017-January/073581.html",4
"[Rd] [FORGED] Re: Replaying a recorded plot (mixed base and grid) from pdf() in cairo_pdf() crashes R ","https://stat.ethz.ch/pipermail/r-devel/2017-February/073773.html",4
"[Rd] another fix for R crashes under enable-strict-barrier, lto, trunk at 72156 ","https://stat.ethz.ch/pipermail/r-devel/2017-February/073747.html",4
"[Rd] changes in src/unix/system.c break builds on FreeBSD ","https://stat.ethz.ch/pipermail/r-devel/2017-February/073718.html",4
"[Rd] Update copyright year in manuals ","https://stat.ethz.ch/pipermail/r-devel/2017-February/073790.html",4
"[Rd] Error in formatDL(nm, txt, indent = max(nchar(nm,	""w"")) + 3) ","https://stat.ethz.ch/pipermail/r-devel/2017-March/073870.html",4
"[Rd] Incompatible change in R-devel ","https://stat.ethz.ch/pipermail/r-devel/2017-March/073940.html",4
"[Rd] outer not applying a constant function ","https://stat.ethz.ch/pipermail/r-devel/2017-March/073926.html",4
"[Rd] Please add me to bugzilla ","https://stat.ethz.ch/pipermail/r-devel/2017-March/073842.html",4
"[Rd] R fails to read repo index on NGINX ","https://stat.ethz.ch/pipermail/r-devel/2017-March/073980.html",4
"[Rd] Seeking advice regarding compilation of large libraries using RTools (Windows) ","https://stat.ethz.ch/pipermail/r-devel/2017-March/073848.html",4
"[Rd] ask.yes.no() function ","https://stat.ethz.ch/pipermail/r-devel/2017-April/074084.html",4
"[Rd] mean(x) != mean(rev(x)) different with x <- c(NA, NaN) for some builds ","https://stat.ethz.ch/pipermail/r-devel/2017-April/074010.html",4
"[Rd] [PATCH] Ensure correct order of evaluation in macro ","https://stat.ethz.ch/pipermail/r-devel/2017-May/074315.html",4
"[Rd] [R] Somewhat obscure bug in R 3.4.0 building from source ","https://stat.ethz.ch/pipermail/r-devel/2017-May/074312.html",4
"[Rd] help pages base R not rendered correctly? ","https://stat.ethz.ch/pipermail/r-devel/2017-May/074318.html",4
"[Rd] source(), parse(), and foreign UTF-8 characters ","https://stat.ethz.ch/pipermail/r-devel/2017-May/074217.html",4
"[Rd] test fails when requesting LC_CTYPE ","https://stat.ethz.ch/pipermail/r-devel/2017-May/074305.html",4
"[Rd] xrealloc namespace conflict ","https://stat.ethz.ch/pipermail/r-devel/2017-May/074209.html",4
"[Rd] [bug] droplevels() also drop object attributes (comment…) ","https://stat.ethz.ch/pipermail/r-devel/2017-June/074387.html",4
"[Rd] SUGGESTION: Use JIRA for Bug Reporting, Package Development and Project Management ","https://stat.ethz.ch/pipermail/r-devel/2017-June/074398.html",4
"[Rd] surprisingly, S4 classes with a ""dim"" or ""dimnames"" slot are final (in the Java sense) ","https://stat.ethz.ch/pipermail/r-devel/2017-June/074383.html",4
"[Rd] [patch] ?confint: ""assumes asymptotic normality"" ","https://stat.ethz.ch/pipermail/r-devel/2017-July/074657.html",4
"[Rd] R_LIBS_USER on Ubuntu 16.04 ","https://stat.ethz.ch/pipermail/r-devel/2017-July/074562.html",4
"[Rd] arithmetic with zero-column data.frames ","https://stat.ethz.ch/pipermail/r-devel/2017-August/074755.html",4
"[Rd] configure.ac ","https://stat.ethz.ch/pipermail/r-devel/2017-August/074734.html",4
"[Rd] R and Visual Studio ","https://stat.ethz.ch/pipermail/r-devel/2017-September/074932.html",4
"[Rd] Function 'factor' issues ","https://stat.ethz.ch/pipermail/r-devel/2017-October/075004.html",4
"[Rd] Illegal Logical Values ","https://stat.ethz.ch/pipermail/r-devel/2017-October/075022.html",4
"[Rd] R CMD Rd2pdf and macros ","https://stat.ethz.ch/pipermail/r-devel/2017-October/074980.html",4
"[Rd] Renjin? ","https://stat.ethz.ch/pipermail/r-devel/2017-October/075070.html",4
"[Rd] Using response variable in interaction as explanatory variable in glm crashes R ","https://stat.ethz.ch/pipermail/r-devel/2017-October/074988.html",4
"[Rd] Are Rprintf and REprintf thread-safe? ","https://stat.ethz.ch/pipermail/r-devel/2017-November/075151.html",4
"[Rd] Array changing address unexpectedly ","https://stat.ethz.ch/pipermail/r-devel/2017-November/075134.html",4
"[Rd] Building R from source with the PGI compiler ","https://stat.ethz.ch/pipermail/r-devel/2017-December/075273.html",4
"[Rd] data compression in a package ","https://stat.ethz.ch/pipermail/r-devel/2017-December/075313.html",4
"[Rd] Numerical stability in chisq.test ","https://stat.ethz.ch/pipermail/r-devel/2017-December/075307.html",4
"[Rd] Rcpp - Linking to DLL from another package? ","https://stat.ethz.ch/pipermail/r-devel/2017-December/075252.html",4
"[Rd] tryCatch in on.exit() ","https://stat.ethz.ch/pipermail/r-devel/2017-December/075189.html",4
"[Rd] [R-win] Bug 17159 - recursive dir.create() fails on windows shares due to permissions (MMaechler: Resending to R-windows at R-pr..) ","https://stat.ethz.ch/pipermail/r-devel/2018-January/075377.html",4
"[Rd] CRAN indices out of whack (for at least macOS) ","https://stat.ethz.ch/pipermail/r-devel/2018-January/075466.html",4
"[Rd] Fixed BLAS tests for external BLAS library ","https://stat.ethz.ch/pipermail/r-devel/2018-January/075333.html",4
"[Rd] Searching R Packages ","https://stat.ethz.ch/pipermail/r-devel/2018-January/075448.html",4
"[Rd] utils::install.packages with quiet=TRUE fails for source packages on Windows ","https://stat.ethz.ch/pipermail/r-devel/2018-January/075439.html",4
"[Rd] makeCluster hangs ","https://stat.ethz.ch/pipermail/r-devel/2018-February/075562.html",4
"[Rd]  Apparent bug in behavior of formulas with '-' operator for lm ","https://stat.ethz.ch/pipermail/r-devel/2018-March/075706.html",4
"[Rd] `@<-` modify its argument when slot is externalptr ","https://stat.ethz.ch/pipermail/r-devel/2018-March/075723.html",4
"[Rd] backquotes and term.labels ","https://stat.ethz.ch/pipermail/r-devel/2018-March/075662.html",4
"[Rd] Base R examples that write to current working directory ","https://stat.ethz.ch/pipermail/r-devel/2018-March/075779.html",4
"[Rd] cat(fill=N) ","https://stat.ethz.ch/pipermail/r-devel/2018-March/075714.html",4
"[Rd] R Lapack – why a subset? ","https://stat.ethz.ch/pipermail/r-devel/2018-March/075756.html",4
"[Rd] Unclosed parenthesis in grep.Rd ","https://stat.ethz.ch/pipermail/r-devel/2018-March/075656.html",4
"[Rd]  readLines() for non-blocking pipeline behaves differently in R 3.5 ","https://stat.ethz.ch/pipermail/r-devel/2018-April/075873.html",4
"[Rd] [FORGED] recordPlot/replayPlot not working with saveRDS/readRDS ","https://stat.ethz.ch/pipermail/r-devel/2018-April/075787.html",4
"[Rd] names lost in functions from packages installed by R-devel r74500 ","https://stat.ethz.ch/pipermail/r-devel/2018-April/075790.html",4
"[Rd] Buffering in R 3.5 connections causes incorrect data in readChar ","https://stat.ethz.ch/pipermail/r-devel/2018-May/076242.html",4
"[Rd] Creating S3 methods for S4 classes (coming from r-package-devel) ","https://stat.ethz.ch/pipermail/r-devel/2018-May/076231.html",4
"[Rd] possible internal (un)tar bug ","https://stat.ethz.ch/pipermail/r-devel/2018-May/076104.html",4
"[Rd] Rd parser throws error for user macros invoked with empty argument ","https://stat.ethz.ch/pipermail/r-devel/2018-May/076202.html",4
"[Rd] readLines() behaves differently for gzfile connection ","https://stat.ethz.ch/pipermail/r-devel/2018-May/076188.html",4
"[Rd] Fwd: help building very old R ","https://stat.ethz.ch/pipermail/r-devel/2018-July/076513.html",4
"[Rd] odd behavior of names ","https://stat.ethz.ch/pipermail/r-devel/2018-July/076508.html",4
"[Rd] Should there be a confint.mlm ? ","https://stat.ethz.ch/pipermail/r-devel/2018-July/076457.html",4
"[Rd]  Get Logical processor count correctly whether NUMA is enabled or disabled ","https://stat.ethz.ch/pipermail/r-devel/2018-August/076637.html",4
"[Rd] plotmath degree symbol ","https://stat.ethz.ch/pipermail/r-devel/2018-August/076652.html",4
"[Rd] WishList: Remove Generic Arguments ","https://stat.ethz.ch/pipermail/r-devel/2018-August/076579.html",4
"[Rd]  Fwd: Bug report: cbind with numeric and raw gives incorrect result ","https://stat.ethz.ch/pipermail/r-devel/2018-September/076888.html",4
